timestamp,tpms_id,tpms_model,car_model,location,latitude,longitude
2023-06-15 06:14:00.807477,TPMS_BMW_12_RL,Huf RDE046V21,BMW X5,LoRa_Cambridge,42.3731384333829,-71.10972594187186
2023-06-15 06:14:00.995240,TPMS_BMW_12_FL,Huf RDE046V21,BMW X5,LoRa_Cambridge,42.37361570090347,-71.10924593740246
2023-06-15 06:14:04.283187,TPMS_BMW_13_RR,Huf RDE046V21,BMW X5,LoRa_HarvardSq,42.37405001954299,-71.11883620747227
2023-06-15 06:14:04.562746,TPMS_BMW_13_FR,Huf RDE046V21,BMW X5,LoRa_HarvardSq,42.37324278421202,-71.11871319534819
2023-06-15 06:14:04.645056,TPMS_BMW_13_RL,Huf RDE046V21,BMW X5,LoRa_HarvardSq,42.37400188617999,-71.11891825431513
2023-06-15 06:14:04.702618,TPMS_BMW_13_FL,Huf RDE046V21,BMW X5,LoRa_HarvardSq,42.37415135054395,-71.11913509243101
2023-06-15 06:15:03.306748,TPMS_BMW_13_FL,Huf RDE046V21,BMW X5,LoRa_HarvardSq,42.374039086573426,-71.1184398009799
2023-06-15 06:15:04.055212,TPMS_BMW_13_RL,Huf RDE046V21,BMW X5,LoRa_HarvardSq,42.373271676230665,-71.11874025695191
2023-06-15 06:15:04.257159,TPMS_BMW_13_FR,Huf RDE046V21,BMW X5,LoRa_HarvardSq,42.37322707635138,-71.11917786640024
2023-06-15 06:16:00.000000,TPMS_Jeep_X957_RR,AlphaProTech 56029398AB,Jeep Grand Cherokee,LoRa_BostonCommon,42.3548231527077,-71.06597571442532
2023-06-15 06:16:00.000000,TPMS_Honda_X462_FL,Continental VDO SE10001HP,Honda Accord,LoRa_Somerville,42.38785022710983,-71.0999637571863
2023-06-15 06:17:00.100803,TPMS_Ford_23_FR,Denso 550-0103,Ford F-150,LoRa_Somerville,42.38761718522803,-71.0992295916574
2023-06-15 06:17:00.179117,TPMS_Honda_8_FR,Continental VDO SE10001HP,Honda Accord,LoRa_Charlestown,42.37814553962772,-71.06030431729728
2023-06-15 06:17:00.426129,TPMS_Volkswagen_1_RL,Beru UVS2000,Volkswagen Jetta,LoRa_Allston,42.35388098229484,-71.13372775017739
2023-06-15 06:17:00.532490,TPMS_Ford_23_FL,Denso 550-0103,Ford F-150,LoRa_Somerville,42.387846617536574,-71.09923505197057
2023-06-15 06:17:00.684138,TPMS_Volkswagen_1_RR,Beru UVS2000,Volkswagen Jetta,LoRa_Allston,42.35405620916938,-71.13385769447194
2023-06-15 06:17:00.995596,TPMS_Ford_23_RL,Denso 550-0103,Ford F-150,LoRa_Somerville,42.387171950653695,-71.09929676092628
2023-06-15 06:17:01.167680,TPMS_Ford_23_RR,Denso 550-0103,Ford F-150,LoRa_Somerville,42.388025851987464,-71.09973696254663
2023-06-15 06:17:01.369521,TPMS_Honda_8_RL,Continental VDO SE10001HP,Honda Accord,LoRa_Charlestown,42.37840287357968,-71.0604600104177
2023-06-15 06:17:45.175331,TPMS_Honda_8_FL,Continental VDO SE10001HP,Honda Accord,LoRa_Charlestown,42.378254284728015,-71.06029212139607
2023-06-15 06:17:45.572400,TPMS_Honda_8_FR,Continental VDO SE10001HP,Honda Accord,LoRa_Charlestown,42.37808557572019,-71.06016221836373
2023-06-15 06:17:45.766586,TPMS_Honda_8_RR,Continental VDO SE10001HP,Honda Accord,LoRa_Charlestown,42.37847023581666,-71.05986514865926
2023-06-15 06:17:45.899237,TPMS_Honda_8_RL,Continental VDO SE10001HP,Honda Accord,LoRa_Charlestown,42.378083342423906,-71.06028765574993
2023-06-15 06:18:00.000000,TPMS_Hyundai_X200_RL,Lear TRW GG0T-37140,Hyundai Sonata,LoRa_SeaPort,42.35189804567254,-71.04642011394115
2023-06-15 06:18:32.043889,TPMS_Ford_23_RR,Denso 550-0103,Ford F-150,LoRa_Somerville,42.38742861043241,-71.09993627078111
2023-06-15 06:18:32.218877,TPMS_Ford_23_RL,Denso 550-0103,Ford F-150,LoRa_Somerville,42.38735837263375,-71.09941230899781
2023-06-15 06:19:53.133618,TPMS_Ford_23_FL,Denso 550-0103,Ford F-150,LoRa_Somerville,42.38783245989723,-71.09986223590994
2023-06-15 06:19:54.142598,TPMS_Ford_23_RL,Denso 550-0103,Ford F-150,LoRa_Somerville,42.387233770525576,-71.09928357289733
2023-06-15 06:19:54.333586,TPMS_Ford_23_RR,Denso 550-0103,Ford F-150,LoRa_Somerville,42.387822244067436,-71.09968339464605
2023-06-15 06:20:00.000000,TPMS_Honda_X929_FL,Continental VDO SE10001HP,Honda Accord,LoRa_Fenway,42.34695805563834,-71.09753070083327
2023-06-15 06:20:00.160750,TPMS_Ford_17_FL,Denso 550-0103,Ford F-150,LoRa_Longwood,42.337548904773065,-71.10586193847186
2023-06-15 06:20:00.231168,TPMS_BMW_16_RR,Huf RDE046V21,BMW X5,LoRa_Fenway,42.34686405903172,-71.0972290206754
2023-06-15 06:20:00.301260,TPMS_BMW_16_FR,Huf RDE046V21,BMW X5,LoRa_Fenway,42.34710766335629,-71.0973487766405
2023-06-15 06:20:00.320442,TPMS_BMW_21_FL,Huf RDE046V21,BMW X5,LoRa_Cambridge,42.373533222449765,-71.11005113314538
2023-06-15 06:20:00.342498,TPMS_BMW_16_FL,Huf RDE046V21,BMW X5,LoRa_Fenway,42.347150661532645,-71.09689540967821
2023-06-15 06:20:00.401256,TPMS_Ford_17_FR,Denso 550-0103,Ford F-150,LoRa_Longwood,42.33764437356535,-71.10602822859602
2023-06-15 06:20:00.656300,TPMS_BMW_21_RR,Huf RDE046V21,BMW X5,LoRa_Cambridge,42.37394521325421,-71.10927255327398
2023-06-15 06:20:01.005027,TPMS_Ford_17_RR,Denso 550-0103,Ford F-150,LoRa_Longwood,42.33720860690575,-71.10573800409226
2023-06-15 06:20:01.289114,TPMS_BMW_21_FR,Huf RDE046V21,BMW X5,LoRa_Cambridge,42.37343754114617,-71.1101356036929
2023-06-15 06:20:01.369845,TPMS_BMW_16_RL,Huf RDE046V21,BMW X5,LoRa_Fenway,42.34706033971829,-71.09720216785504
2023-06-15 06:20:01.408179,TPMS_BMW_21_RL,Huf RDE046V21,BMW X5,LoRa_Cambridge,42.3733648338555,-71.10924463216509
2023-06-15 06:20:23.278792,TPMS_BMW_16_FR,Huf RDE046V21,BMW X5,LoRa_Fenway,42.34696846414387,-71.09707744796356
2023-06-15 06:20:23.477430,TPMS_BMW_16_RR,Huf RDE046V21,BMW X5,LoRa_Fenway,42.346767889992144,-71.09687328974859
2023-06-15 06:20:24.301625,TPMS_BMW_16_RL,Huf RDE046V21,BMW X5,LoRa_Fenway,42.34648339677756,-71.09762240755896
2023-06-15 06:21:00.290203,TPMS_Honda_24_RL,Continental VDO SE10001HP,Honda Accord,LoRa_Cambridge,42.373955972752825,-71.10975755768985
2023-06-15 06:21:00.342038,TPMS_Honda_24_FR,Continental VDO SE10001HP,Honda Accord,LoRa_Cambridge,42.37393018069513,-71.10984769873667
2023-06-15 06:21:00.493256,TPMS_Honda_24_FL,Continental VDO SE10001HP,Honda Accord,LoRa_Cambridge,42.37398741350466,-71.10984408530263
2023-06-15 06:21:00.867488,TPMS_Honda_24_RR,Continental VDO SE10001HP,Honda Accord,LoRa_Cambridge,42.373886388732835,-71.10970418895504
2023-06-15 06:21:01.053013,TPMS_BMW_21_FR,Huf RDE046V21,BMW X5,LoRa_Cambridge,42.37342854580094,-71.109577911434
2023-06-15 06:21:01.771576,TPMS_BMW_21_RL,Huf RDE046V21,BMW X5,LoRa_Cambridge,42.37374956233636,-71.1100554542953
2023-06-15 06:21:02.051744,TPMS_BMW_21_FL,Huf RDE046V21,BMW X5,LoRa_Cambridge,42.373137190795816,-71.10946613503009
2023-06-15 06:21:02.216840,TPMS_BMW_21_RR,Huf RDE046V21,BMW X5,LoRa_Cambridge,42.37360013767135,-71.11017709785395
2023-06-15 06:22:00.129041,TPMS_BMW_21_RR,Huf RDE046V21,BMW X5,LoRa_Cambridge,42.373934714361575,-71.11018556209935
2023-06-15 06:22:00.130982,TPMS_BMW_21_RL,Huf RDE046V21,BMW X5,LoRa_Cambridge,42.37381418355507,-71.10976828798923
2023-06-15 06:22:00.361630,TPMS_BMW_21_FL,Huf RDE046V21,BMW X5,LoRa_Cambridge,42.37327478282974,-71.11017067502854
2023-06-15 06:22:00.657620,TPMS_BMW_21_FR,Huf RDE046V21,BMW X5,LoRa_Cambridge,42.373804062672,-71.10972372059989
2023-06-15 06:23:00.000000,TPMS_Toyota_X665_FR,Schrader 3150,Toyota Camry,LoRa_MIT,42.36023715949546,-71.09419791269664
2023-06-15 06:23:00.239263,TPMS_Subaru_25_FR,Pacific TPMS-S403,Subaru Outback,LoRa_Longwood,42.33723679159756,-71.10636612716934
2023-06-15 06:23:00.407175,TPMS_Ford_15_RR,Denso 550-0103,Ford F-150,LoRa_Allston,42.354392862724865,-71.1339584770111
2023-06-15 06:23:00.649290,TPMS_Subaru_25_RL,Pacific TPMS-S403,Subaru Outback,LoRa_Longwood,42.33762430514606,-71.10603508602782
2023-06-15 06:23:01.168089,TPMS_Subaru_25_FL,Pacific TPMS-S403,Subaru Outback,LoRa_Longwood,42.33808343805753,-71.10575891790953
2023-06-15 06:23:24.070784,TPMS_Ford_15_RR,Denso 550-0103,Ford F-150,LoRa_Allston,42.354056096961,-71.1339733466361
2023-06-15 06:23:24.357743,TPMS_Ford_15_RL,Denso 550-0103,Ford F-150,LoRa_Allston,42.354190710676555,-71.13326982709255
2023-06-15 06:23:24.705961,TPMS_Ford_15_FL,Denso 550-0103,Ford F-150,LoRa_Allston,42.35346752459898,-71.13336683551167
2023-06-15 06:23:24.856191,TPMS_Ford_15_FR,Denso 550-0103,Ford F-150,LoRa_Allston,42.3543471176119,-71.13354920979185
2023-06-15 06:23:37.173044,TPMS_Subaru_25_RL,Pacific TPMS-S403,Subaru Outback,LoRa_Longwood,42.337555171473824,-71.10579502398811
2023-06-15 06:23:37.571212,TPMS_Subaru_25_RR,Pacific TPMS-S403,Subaru Outback,LoRa_Longwood,42.337315927359874,-71.10602225965033
2023-06-15 06:23:37.913702,TPMS_Subaru_25_FL,Pacific TPMS-S403,Subaru Outback,LoRa_Longwood,42.33763141976134,-71.10629706225738
2023-06-15 06:23:38.226437,TPMS_Subaru_25_FR,Pacific TPMS-S403,Subaru Outback,LoRa_Longwood,42.3378939945004,-71.1059820114543
2023-06-15 06:23:42.810540,TPMS_Ford_15_FL,Denso 550-0103,Ford F-150,LoRa_Allston,42.353626734781244,-71.13353802418023
2023-06-15 06:23:42.929138,TPMS_Ford_15_FR,Denso 550-0103,Ford F-150,LoRa_Allston,42.35421144103251,-71.13387824755978
2023-06-15 06:23:43.156652,TPMS_Subaru_25_FR,Pacific TPMS-S403,Subaru Outback,LoRa_Longwood,42.337844781635944,-71.10602588728196
2023-06-15 06:23:43.417074,TPMS_Ford_15_RL,Denso 550-0103,Ford F-150,LoRa_Allston,42.35408437454609,-71.13387978802051
2023-06-15 06:23:43.428969,TPMS_Ford_15_RR,Denso 550-0103,Ford F-150,LoRa_Allston,42.35438955376405,-71.13396502611194
2023-06-15 06:23:43.890708,TPMS_Subaru_25_FL,Pacific TPMS-S403,Subaru Outback,LoRa_Longwood,42.33732194920333,-71.10659425621827
2023-06-15 06:23:44.307497,TPMS_Subaru_25_RR,Pacific TPMS-S403,Subaru Outback,LoRa_Longwood,42.33789923286069,-71.10602332850421
2023-06-15 06:24:00.005736,TPMS_Hyundai_6_RR,Lear TRW GG0T-37140,Hyundai Sonata,LoRa_Allston,42.35395383924927,-71.13394610882956
2023-06-15 06:24:00.187505,TPMS_Hyundai_6_FL,Lear TRW GG0T-37140,Hyundai Sonata,LoRa_Allston,42.354138806010795,-71.13366433934395
2023-06-15 06:24:00.318696,TPMS_Toyota_20_RL,Schrader 3150,Toyota Camry,LoRa_Downtown,42.360245499222835,-71.05846329893423
2023-06-15 06:24:00.601421,TPMS_Toyota_20_FR,Schrader 3150,Toyota Camry,LoRa_Downtown,42.36043357907252,-71.05847690474053
2023-06-15 06:24:00.640908,TPMS_Hyundai_6_FR,Lear TRW GG0T-37140,Hyundai Sonata,LoRa_Allston,42.353686619643796,-71.13390856192866
2023-06-15 06:24:00.714302,TPMS_Toyota_20_FL,Schrader 3150,Toyota Camry,LoRa_Downtown,42.36043603797163,-71.0584750647332
2023-06-15 06:24:01.052755,TPMS_Toyota_20_RR,Schrader 3150,Toyota Camry,LoRa_Downtown,42.35964689566588,-71.0586808391867
2023-06-15 06:24:01.109663,TPMS_Hyundai_6_RL,Lear TRW GG0T-37140,Hyundai Sonata,LoRa_Allston,42.35373083803123,-71.1335155637579
2023-06-15 06:24:29.289087,TPMS_Hyundai_6_FR,Lear TRW GG0T-37140,Hyundai Sonata,LoRa_Allston,42.354218668868555,-71.13406062351422
2023-06-15 06:24:29.850801,TPMS_Hyundai_6_RR,Lear TRW GG0T-37140,Hyundai Sonata,LoRa_Allston,42.35355255801276,-71.13330391007658
2023-06-15 06:25:00.329874,TPMS_Volkswagen_1_RL,Beru UVS2000,Volkswagen Jetta,LoRa_Fenway,42.346689545424255,-71.0973675980401
2023-06-15 06:25:00.343793,TPMS_Volkswagen_1_RR,Beru UVS2000,Volkswagen Jetta,LoRa_Fenway,42.34632118447918,-71.09709499122873
2023-06-15 06:25:00.587805,TPMS_BMW_13_RR,Huf RDE046V21,BMW X5,LoRa_Cambridge,42.37330847312604,-71.1095489947609
2023-06-15 06:25:00.627408,TPMS_BMW_13_FL,Huf RDE046V21,BMW X5,LoRa_Cambridge,42.373154750378575,-71.10946615427764
2023-06-15 06:25:00.840003,TPMS_Ford_23_FL,Denso 550-0103,Ford F-150,LoRa_Cambridge,42.37401906722728,-71.10928874762558
2023-06-15 06:25:00.930564,TPMS_BMW_13_RL,Huf RDE046V21,BMW X5,LoRa_Cambridge,42.3737168799569,-71.10961876462366
2023-06-15 06:25:00.931503,TPMS_Ford_23_RR,Denso 550-0103,Ford F-150,LoRa_Cambridge,42.37370107245482,-71.10997086393378
2023-06-15 06:25:00.966210,TPMS_Volkswagen_1_FL,Beru UVS2000,Volkswagen Jetta,LoRa_Fenway,42.346615348993346,-71.09738096162033
2023-06-15 06:25:01.035896,TPMS_Ford_23_RL,Denso 550-0103,Ford F-150,LoRa_Cambridge,42.373987848365104,-71.10993970973495
2023-06-15 06:25:01.121566,TPMS_Volkswagen_1_FR,Beru UVS2000,Volkswagen Jetta,LoRa_Fenway,42.34626994463203,-71.09730303966563
2023-06-15 06:25:01.192247,TPMS_BMW_13_FR,Huf RDE046V21,BMW X5,LoRa_Cambridge,42.37339105402134,-71.11017553185992
2023-06-15 06:26:01.375666,TPMS_Ford_23_FL,Denso 550-0103,Ford F-150,LoRa_Cambridge,42.373966317299285,-71.10950132948824
2023-06-15 06:26:01.377165,TPMS_Ford_23_RL,Denso 550-0103,Ford F-150,LoRa_Cambridge,42.37378175388764,-71.10963500076994
2023-06-15 06:26:01.986516,TPMS_Ford_23_FR,Denso 550-0103,Ford F-150,LoRa_Cambridge,42.37388838940052,-71.11014512657093
2023-06-15 06:26:31.184887,TPMS_Volkswagen_1_RR,Beru UVS2000,Volkswagen Jetta,LoRa_Fenway,42.34646959164561,-71.0970532900068
2023-06-15 06:26:31.358313,TPMS_Volkswagen_1_FL,Beru UVS2000,Volkswagen Jetta,LoRa_Fenway,42.34641045069167,-71.0969177142367
2023-06-15 06:26:32.294736,TPMS_Volkswagen_1_FR,Beru UVS2000,Volkswagen Jetta,LoRa_Fenway,42.34708940948717,-71.09731517238595
2023-06-15 06:26:57.642527,TPMS_BMW_13_FL,Huf RDE046V21,BMW X5,LoRa_Cambridge,42.3733191810425,-71.10941717673809
2023-06-15 06:26:57.713912,TPMS_BMW_13_RL,Huf RDE046V21,BMW X5,LoRa_Cambridge,42.3740683741698,-71.10956108472467
2023-06-15 06:26:57.966153,TPMS_BMW_13_RR,Huf RDE046V21,BMW X5,LoRa_Cambridge,42.37390634689406,-71.10946798480762
2023-06-15 06:26:58.426999,TPMS_BMW_13_FR,Huf RDE046V21,BMW X5,LoRa_Cambridge,42.37356733738708,-71.1096481410022
2023-06-15 06:27:00.193696,TPMS_BMW_12_RR,Huf RDE046V21,BMW X5,LoRa_MIT,42.36017962078268,-71.09467268215775
2023-06-15 06:27:00.225732,TPMS_Subaru_18_FL,Pacific TPMS-S403,Subaru Outback,LoRa_Charlestown,42.37865500566112,-71.06048425448923
2023-06-15 06:27:00.434534,TPMS_Subaru_18_FR,Pacific TPMS-S403,Subaru Outback,LoRa_Charlestown,42.37793252096633,-71.06021629551664
2023-06-15 06:27:00.479291,TPMS_Subaru_18_RR,Pacific TPMS-S403,Subaru Outback,LoRa_Charlestown,42.37772811943462,-71.06006669125959
2023-06-15 06:27:00.690247,TPMS_BMW_12_FR,Huf RDE046V21,BMW X5,LoRa_MIT,42.36023506575263,-71.09466642338614
2023-06-15 06:27:01.056683,TPMS_BMW_12_RL,Huf RDE046V21,BMW X5,LoRa_MIT,42.35961592203176,-71.09402234871204
2023-06-15 06:27:01.145293,TPMS_BMW_12_FL,Huf RDE046V21,BMW X5,LoRa_MIT,42.3598520248906,-71.09458209587869
2023-06-15 06:27:10.662668,TPMS_Subaru_18_FL,Pacific TPMS-S403,Subaru Outback,LoRa_Charlestown,42.37804920175447,-71.0602736019334
2023-06-15 06:29:00.510207,TPMS_Honda_24_RL,Continental VDO SE10001HP,Honda Accord,LoRa_Allston,42.35371299532535,-71.13335220029764
2023-06-15 06:29:00.584458,TPMS_Honda_24_RR,Continental VDO SE10001HP,Honda Accord,LoRa_Allston,42.35356092102649,-71.13357484082188
2023-06-15 06:29:00.755618,TPMS_Honda_24_FR,Continental VDO SE10001HP,Honda Accord,LoRa_Allston,42.353712790803,-71.13320715709996
2023-06-15 06:29:01.476197,TPMS_Honda_24_FL,Continental VDO SE10001HP,Honda Accord,LoRa_Allston,42.35368442883808,-71.13390992610377
2023-06-15 06:31:00.000000,TPMS_Lexus_X239_FR,Conti Temic 42753-SNB-003,Lexus RX,LoRa_SeaPort,42.351470774273174,-71.04644352908205
2023-06-15 06:31:00.784513,TPMS_Honda_8_FR,Continental VDO SE10001HP,Honda Accord,LoRa_Downtown,42.36011856924256,-71.05929613284479
2023-06-15 06:31:01.290863,TPMS_Honda_8_FL,Continental VDO SE10001HP,Honda Accord,LoRa_Downtown,42.360197881189954,-71.05870149185499
2023-06-15 06:31:01.440790,TPMS_Honda_8_RL,Continental VDO SE10001HP,Honda Accord,LoRa_Downtown,42.3602332023967,-71.05884355093158
2023-06-15 06:32:00.340582,TPMS_BMW_16_FR,Huf RDE046V21,BMW X5,LoRa_BackBay,42.35047951821571,-71.08143619425887
2023-06-15 06:32:00.442409,TPMS_BMW_16_FL,Huf RDE046V21,BMW X5,LoRa_BackBay,42.35007441500294,-71.0811926072473
2023-06-15 06:32:01.083940,TPMS_BMW_16_RR,Huf RDE046V21,BMW X5,LoRa_BackBay,42.35074334202572,-71.08124931065412
2023-06-15 06:32:01.385176,TPMS_BMW_16_RL,Huf RDE046V21,BMW X5,LoRa_BackBay,42.350102402419374,-71.0812415090913
2023-06-15 06:32:21.426247,TPMS_BMW_16_RL,Huf RDE046V21,BMW X5,LoRa_BackBay,42.35058030743524,-71.08086257590756
2023-06-15 06:32:22.377859,TPMS_BMW_16_FR,Huf RDE046V21,BMW X5,LoRa_BackBay,42.35077779423238,-71.08076915067647
2023-06-15 06:33:00.000000,TPMS_Nissan_X628_FR,Omron 40700-JA00A,Nissan Altima,LoRa_MIT,42.360075828909594,-71.09374464185683
2023-06-15 06:33:00.547294,TPMS_Ford_15_FR,Denso 550-0103,Ford F-150,LoRa_Fenway,42.346285622976374,-71.09743273518352
2023-06-15 06:33:00.704519,TPMS_Ford_15_RR,Denso 550-0103,Ford F-150,LoRa_Fenway,42.34624223556602,-71.09726283714046
2023-06-15 06:33:00.842960,TPMS_Ford_15_RL,Denso 550-0103,Ford F-150,LoRa_Fenway,42.346471751623554,-71.0967911308227
2023-06-15 06:34:00.022375,TPMS_BMW_21_RR,Huf RDE046V21,BMW X5,LoRa_MIT,42.35968083664699,-71.09397275161969
2023-06-15 06:34:00.189341,TPMS_Ford_17_RL,Denso 550-0103,Ford F-150,LoRa_Fenway,42.346577949392014,-71.09754879128452
2023-06-15 06:34:00.726297,TPMS_Ford_17_FR,Denso 550-0103,Ford F-150,LoRa_Fenway,42.34672687921479,-71.09678892654954
2023-06-15 06:34:00.800680,TPMS_Ford_17_RR,Denso 550-0103,Ford F-150,LoRa_Fenway,42.34631918866173,-71.0975226628113
2023-06-15 06:34:00.976175,TPMS_BMW_21_FR,Huf RDE046V21,BMW X5,LoRa_MIT,42.35980481459587,-71.09406205425434
2023-06-15 06:34:01.028281,TPMS_BMW_21_FL,Huf RDE046V21,BMW X5,LoRa_MIT,42.35980226815577,-71.0945751355576
2023-06-15 06:34:01.037304,TPMS_Ford_17_FL,Denso 550-0103,Ford F-150,LoRa_Fenway,42.34641603414076,-71.096843087083
2023-06-15 06:34:01.419321,TPMS_BMW_21_RL,Huf RDE046V21,BMW X5,LoRa_MIT,42.360540324509046,-71.0946308861497
2023-06-15 06:34:51.386069,TPMS_Ford_17_FL,Denso 550-0103,Ford F-150,LoRa_Fenway,42.34668113028453,-71.09721248627433
2023-06-15 06:34:51.422505,TPMS_Ford_17_RR,Denso 550-0103,Ford F-150,LoRa_Fenway,42.34679111580529,-71.09702529918341
2023-06-15 06:34:51.827196,TPMS_Ford_17_FR,Denso 550-0103,Ford F-150,LoRa_Fenway,42.34633480359535,-71.09763580143411
2023-06-15 06:34:52.219837,TPMS_Ford_17_RL,Denso 550-0103,Ford F-150,LoRa_Fenway,42.34715829032663,-71.09692558345236
2023-06-15 06:34:53.852474,TPMS_BMW_16_RL,Huf RDE046V21,BMW X5,LoRa_BackBay,42.350501148639005,-71.08072799846546
2023-06-15 06:34:54.095586,TPMS_BMW_16_RR,Huf RDE046V21,BMW X5,LoRa_BackBay,42.350058489599306,-71.08050138697274
2023-06-15 06:34:54.418710,TPMS_BMW_16_FL,Huf RDE046V21,BMW X5,LoRa_BackBay,42.35038398565794,-71.0805489622259
2023-06-15 06:34:58.399663,TPMS_Ford_17_RR,Denso 550-0103,Ford F-150,LoRa_Fenway,42.34636672220921,-71.09733787990704
2023-06-15 06:34:58.471923,TPMS_Ford_17_RL,Denso 550-0103,Ford F-150,LoRa_Fenway,42.34701815276964,-71.09746529199413
2023-06-15 06:34:59.322977,TPMS_Ford_17_FL,Denso 550-0103,Ford F-150,LoRa_Fenway,42.34671428845837,-71.097376877662
2023-06-15 06:34:59.342780,TPMS_Ford_17_FR,Denso 550-0103,Ford F-150,LoRa_Fenway,42.34642099453101,-71.09746967004298
2023-06-15 06:35:00.000000,TPMS_Subaru_X197_RR,Pacific TPMS-S403,Subaru Outback,LoRa_Fenway,42.34676395061617,-71.09767281125744
2023-06-15 06:36:00.000000,TPMS_Toyota_X703_FL,Schrader 3150,Toyota Camry,LoRa_BostonCommon,42.355378474459116,-71.06602453115325
2023-06-15 06:36:00.092858,TPMS_Subaru_18_FL,Pacific TPMS-S403,Subaru Outback,LoRa_Downtown,42.3597851934363,-71.05857061143871
2023-06-15 06:36:00.198823,TPMS_Hyundai_6_RL,Lear TRW GG0T-37140,Hyundai Sonata,LoRa_Fenway,42.34635438258327,-71.09696155816144
